index,cge_p1000852,cge_p1000850,cge_p1000857,cge_p1000854,cge_p524,cge_p1000866,cge_p1000840,cge_p1000860,cge_p507,cge_p1000864,cge_p1000844,cge_p1000862,cge_p1000842,cge_p1000848,cge_p504,cge_p515,cge_p509,cge_p540,cge_p510,cge_p1000859,iag_cientec
2013-07-12,12.666333333333334,11.968000000000002,7.644000000000001,12.704833333333333,12.001666666666665,12.684833333333335,12.543833333333335,12.639499999999998,11.169000000000002,11.890666666666668,10.595,11.08,10.348166666666666,12.781999999999998,9.268833333333333,9.480333333333332,10.296,11.313333333333334,11.476333333333335,11.941166666666666,12.0
2013-07-13,14.041166666666667,13.255666666666668,8.145833333333334,13.4805,14.022833333333333,14.4255,14.022666666666666,14.412,12.048666666666668,13.468666666666666,11.274666666666667,13.361166666666668,11.4895,13.812833333333332,10.3095,10.475833333333332,12.016666666666666,13.240500000000004,13.0625,13.984000000000002,13.2
2013-07-14,14.188666666666668,13.8935,8.7535,14.323166666666667,14.2275,14.982833333333332,13.458666666666666,14.940666666666667,12.42116666666667,12.671333333333333,11.1775,13.522333333333336,12.181333333333333,14.4895,11.672666666666665,11.679333333333336,13.273833333333334,14.141833333333333,14.302833333333338,13.549166666666665,13.1
2013-07-15,14.255833333333333,14.044666666666664,8.662999999999998,14.204000000000002,14.3315,15.244333333333332,13.9205,15.268166666666666,12.251666666666667,13.227000000000002,11.457833333333333,13.750833333333333,12.7285,14.7125,12.767166666666665,14.595,14.410333333333332,14.759333333333332,14.556166666666664,14.019333333333336,13.5
2013-07-16,-9999.0,12.606,12.060666666666668,13.065666666666667,12.762,13.874833333333335,12.948333333333332,13.592833333333333,11.279666666666666,12.201333333333332,11.504666666666665,13.195,11.775166666666665,13.559333333333335,12.228166666666667,11.493,12.9165,12.943166666666665,13.646666666666668,12.253333333333336,11.6
2013-07-17,12.985333333333333,12.463333333333333,8.847666666666667,12.545666666666666,12.119166666666667,12.327166666666665,12.772333333333336,12.4715,11.3705,12.218333333333335,10.349833333333333,11.545166666666667,11.4075,12.598999999999998,9.274,10.700666666666663,10.695666666666668,11.639,12.275,12.068666666666665,12.5
2013-07-18,12.688333333333333,12.906333333333334,6.791166666666666,13.295999999999998,13.22016666666667,14.192166666666667,11.867333333333335,13.653333333333334,11.419166666666667,10.6385,9.384833333333333,11.682666666666668,10.903833333333333,13.562666666666665,9.918666666666663,12.156,12.444833333333333,12.847833333333336,12.298666666666668,12.886333333333333,10.0
2013-07-19,14.665666666666667,14.276166666666667,10.2355,14.821833333333332,14.2525,15.570166666666665,14.28266666666667,15.440833333333332,12.867666666666667,13.701999999999998,11.847166666666665,14.754666666666665,13.289000000000001,15.536666666666667,13.069166666666668,14.79,14.627000000000002,15.013,15.404166666666667,14.438833333333333,-9999.0
2013-07-20,14.882,14.850166666666668,13.8985,14.894,14.235666666666667,14.596666666666666,14.620166666666668,14.495833333333332,13.509,14.495999999999999,14.091333333333333,14.153333333333334,14.1955,14.8685,13.238666666666665,13.789333333333332,13.846166666666667,14.113333333333333,14.491,14.5295,14.5
2013-07-21,16.961833333333335,16.350666666666665,15.99,16.878,17.5225,18.3465,16.934833333333334,18.259333333333334,15.051666666666668,18.0225,17.01216666666667,17.188333333333333,17.805999999999994,18.437166666666666,17.2975,18.016,17.914999999999996,17.676666666666666,18.239166666666666,18.2475,17.2
2013-07-22,12.334166666666668,12.2115,11.628999999999998,12.186166666666667,12.812166666666668,13.9,12.527,13.572666666666665,10.967666666666664,12.763666666666666,12.441333333333333,12.868000000000002,12.516833333333333,12.943333333333333,13.2875,12.872666666666666,13.060666666666668,13.042,13.5375,12.8645,12.8
2013-07-23,-9999.0,-9999.0,4.73,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6.004166666666666,-9999.0,-9999.0,-9999.0,6.2556666666666665,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11.066666666666665
2013-07-24,-9999.0,-9999.0,4.441333333333334,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,9.333333333333334
2013-07-25,-9999.0,-9999.0,6.687333333333332,-9999.0,7.409,8.313666666666668,7.610500000000001,8.300333333333333,6.544666666666667,8.004833333333332,7.889166666666665,7.971333333333333,7.365166666666667,-9999.0,7.654,7.635833333333334,-9999.0,7.507999999999999,8.285333333333334,8.020000000000001,7.6
2013-07-26,9.242166666666666,9.158166666666668,8.614166666666668,9.121333333333334,9.003666666666668,9.502166666666668,9.5945,9.933666666666666,8.486666666666666,9.164666666666667,9.4805,9.193333333333333,8.612666666666668,9.287166666666666,7.967833333333334,8.1525,7.919333333333332,8.8375,9.3545,9.420166666666663,9.4
2013-07-27,11.318333333333333,9.6885,7.644000000000001,10.981,10.722333333333333,11.675833333333335,11.1135,11.607,8.938333333333334,10.318,9.466833333333332,10.758,9.812833333333332,11.887333333333332,9.613,11.175666666666665,10.052833333333334,10.855,11.363666666666667,10.846833333333334,9.8
2013-07-28,7.874,8.184333333333333,5.504,-9999.0,7.971333333333334,8.726666666666668,7.474333333333334,8.916500000000003,5.730333333333332,7.571666666666666,6.2843333333333335,8.567166666666667,6.541,-9999.0,6.722666666666666,-9999.0,-9999.0,7.936166666666666,7.835333333333334,7.680833333333332,6.7
2013-07-29,8.592333333333334,9.095666666666668,3.33,9.104333333333336,8.335666666666668,10.910333333333336,8.036833333333334,10.838499999999998,-9999.0,7.675833333333332,5.979,8.679833333333333,7.053166666666668,10.485833333333334,6.428666666666667,6.657,8.292,9.913333333333332,9.079166666666666,8.521833333333333,7.0
2013-07-30,8.058833333333334,7.833833333333333,-9999.0,7.869166666666665,8.167666666666667,8.9535,7.830333333333333,9.492166666666668,-9999.0,6.778,-9999.0,7.454333333333333,-9999.0,9.060833333333333,-9999.0,-9999.0,7.612000000000001,8.432833333333333,8.9535,7.9929999999999986,7.2
2013-07-31,11.646,10.722333333333333,4.051833333333333,10.757833333333332,10.798166666666667,10.712333333333332,11.503166666666667,11.033333333333333,8.196333333333332,11.456166666666668,8.553666666666668,10.2875,9.1415,11.352333333333332,6.5376666666666665,7.252999999999999,9.153166666666666,10.198833333333333,10.688833333333333,11.017999999999999,11.0
2013-08-01,11.701166666666667,11.101833333333332,4.5488333333333335,11.769666666666666,12.484833333333333,13.352666666666664,11.402333333333333,12.73,11.503,10.135,9.457,10.9575,8.543666666666667,12.01,8.538666666666666,8.060333333333334,10.819833333333333,11.7885,10.611666666666666,12.738666666666667,10.9
2013-08-02,12.176166666666667,12.204666666666665,5.384833333333334,13.117666666666665,12.617666666666665,13.661500000000002,11.684333333333333,13.745833333333332,11.2665,10.731000000000002,8.725166666666668,11.422333333333334,9.8715,12.7385,8.773666666666667,9.250333333333332,11.447833333333335,13.230333333333334,11.721333333333336,11.887333333333332,10.2
2013-08-03,13.2205,13.3125,6.967833333333334,14.917000000000002,13.6885,15.076666666666664,12.785666666666666,15.253,13.164833333333334,11.207833333333333,9.260166666666663,12.545333333333335,10.856666666666667,14.423833333333334,10.271166666666668,14.155,15.079999999999998,15.821666666666667,13.299333333333335,12.7185,11.2
2013-08-04,13.529166666666667,12.854333333333335,10.697333333333333,13.604833333333332,14.073,14.9325,13.270666666666665,14.744333333333335,11.489666666666665,11.427500000000002,9.941833333333333,12.600833333333336,11.692833333333333,14.267833333333336,11.758333333333335,11.978166666666667,13.932166666666667,14.2625,14.12,13.151333333333335,11.9
2013-08-05,14.509333333333332,13.222166666666665,13.257,14.335,14.1905,15.682666666666668,14.111666666666665,15.456333333333333,12.502,14.442333333333332,13.616333333333333,14.092999999999998,12.971666666666666,15.533166666666665,13.744000000000002,12.968666666666666,14.543166666666664,14.687333333333333,15.185833333333333,14.356500000000002,13.8
2013-08-06,14.291333333333334,12.4935,9.757333333333337,12.552333333333333,13.477166666666667,13.738833333333336,13.915333333333335,14.1015,12.063833333333335,13.673500000000002,11.728,13.376333333333335,12.097166666666665,12.993666666666668,10.7595,11.5735,12.783666666666667,13.493666666666668,13.8985,13.816166666666668,13.2
2013-08-07,12.892833333333336,12.696333333333332,7.647333333333332,13.738666666666665,13.373,14.316333333333333,12.364,13.7525,10.969333333333333,11.754833333333332,10.173666666666668,11.751499999999998,11.7365,14.744499999999995,11.53,12.293666666666667,13.062333333333333,12.956666666666665,13.539166666666668,12.639499999999998,11.6
2013-08-08,16.968333333333334,14.850166666666668,8.669666666666668,15.961333333333334,15.142166666666665,16.678166666666666,15.4225,15.656,14.3785,14.687166666666668,13.5425,13.7895,13.186666666666666,16.98333333333333,15.0415,13.28416666666667,14.584833333333336,15.058333333333332,15.316833333333333,14.96583333333333,15.6
2013-08-09,16.0705,14.755999999999998,9.3025,16.660999999999998,16.943166666666666,17.5055,16.837333333333333,17.143,13.371166666666667,14.575,12.347500000000002,15.501499999999998,13.844666666666667,17.903500000000005,14.024333333333333,15.578333333333335,17.272166666666667,16.30566666666667,16.55366666666667,16.387666666666664,14.7
2013-08-10,16.74,14.509666666666668,9.178166666666666,15.929333333333332,16.803833333333333,16.668166666666668,16.8795,16.375833333333336,11.514666666666665,15.424,12.831,14.895333333333333,13.213666666666667,16.3725,12.698333333333332,12.794166666666667,15.325,15.541666666666664,16.013333333333335,16.339000000000002,14.7
2013-08-11,9.720333333333334,9.154666666666667,7.862166666666668,9.740666666666668,9.074333333333334,10.58,9.284166666666668,10.128166666666663,7.471166666666668,8.689833333333334,7.644166666666668,9.126333333333333,9.482166666666666,10.609833333333333,9.3965,10.198833333333337,9.727166666666667,9.801,10.371833333333337,8.367333333333333,-9999.0
2013-08-12,9.131166666666664,8.060333333333334,5.312333333333334,8.602666666666668,7.9025,9.312333333333337,8.025,8.723333333333334,6.613500000000001,7.4025,5.8581666666666665,7.452666666666666,7.753166666666668,9.802666666666667,5.804500000000001,7.064833333333333,7.938,8.1695,8.842666666666668,7.6708333333333325,6.8
2013-08-13,14.536333333333333,13.0675,7.323333333333332,13.8245,15.08,14.999666666666668,13.752500000000005,14.908666666666667,11.2295,12.404666666666666,10.779666666666666,13.737333333333332,11.494666666666667,13.851333333333333,10.650333333333334,10.719,12.733333333333333,13.623,14.150166666666667,14.004166666666668,12.8
2013-08-14,8.379166666666668,8.166,7.241166666666667,8.199666666666667,8.2785,8.909666666666666,8.429666666666666,8.95,6.522666666666666,8.219500000000002,8.006833333333333,8.313833333333333,8.559,8.997,8.699833333333332,8.698333333333332,7.9815,8.238333333333333,8.879500000000002,8.564,8.0
2013-08-15,-9999.0,-9999.0,5.3728333333333325,-9999.0,7.491166666666667,8.147666666666668,7.704499999999999,8.276833333333334,-9999.0,7.378833333333333,7.482833333333333,7.880833333333332,7.368666666666668,-9999.0,7.733,7.620666666666668,7.330166666666668,7.538333333333332,8.157666666666666,7.8320000000000025,7.6
2013-08-16,8.936666666666667,9.186666666666667,6.175333333333334,9.586333333333332,8.347500000000002,9.467166666666667,8.285333333333336,9.138,8.107333333333335,8.169666666666668,6.3229999999999995,7.941166666666668,8.073833333333335,9.967,8.808833333333334,9.1295,8.392666666666665,8.7755,9.347833333333332,8.296999999999999,-9999.0
2013-08-17,12.313833333333335,12.198,11.239833333333333,12.5555,11.969833333333336,12.693333333333333,12.099000000000002,12.678166666666668,11.002833333333333,11.9395,11.695999999999998,12.008166666666668,12.5135,12.809000000000001,12.263333333333335,12.730166666666666,11.672666666666665,11.855666666666664,12.595833333333333,11.937833333333332,12.1
2013-08-18,12.3625,12.382666666666665,11.545,12.250166666666665,12.183,12.671500000000002,12.390999999999998,12.735166666666665,11.004666666666665,12.1225,11.769999999999998,12.703166666666664,12.896166666666668,13.109333333333332,12.585666666666668,12.436333333333332,11.654000000000002,12.0805,12.526833333333334,12.245,12.5
2013-08-19,12.083833333333333,12.068666666666667,8.990166666666667,12.25,12.184666666666667,13.1885,11.828833333333336,13.2405,10.479000000000001,11.660833333333333,10.025833333333333,12.428166666666668,13.262333333333332,13.44,10.38,12.797333333333334,12.038666666666666,12.473333333333334,13.094499999999998,12.018666666666665,11.9
2013-08-20,12.948333333333332,12.807166666666665,10.690666666666663,13.319166666666668,12.8645,13.628333333333332,12.669666666666664,13.670166666666667,10.177,12.381166666666665,9.629666666666667,12.491833333333336,13.764166666666664,13.781166666666666,10.203833333333334,12.8645,12.174666666666667,13.122666666666667,13.5695,12.797000000000002,12.3
2013-08-21,13.210166666666666,12.6715,7.404000000000001,13.259,12.706666666666667,13.070833333333333,13.1665,13.186666666666667,10.719333333333333,12.899666666666667,12.323666666666664,12.288666666666666,11.132,13.517166666666668,9.656666666666666,9.883333333333333,11.556833333333332,12.271833333333333,12.780333333333333,12.800666666666665,13.0
2013-08-22,16.528499999999998,15.091833333333332,10.640166666666667,16.705,15.728000000000002,16.013500000000004,16.028666666666666,15.907666666666666,12.347333333333333,15.4795,13.3865,14.6655,14.783,16.641166666666667,13.920166666666667,14.687333333333333,14.829999999999998,15.007833333333332,15.77,15.5315,14.8
2013-08-23,15.096833333333334,14.715833333333334,8.867833333333332,15.2665,15.857000000000001,16.728166666666667,14.7495,16.703166666666668,13.453833333333336,13.603166666666667,11.533333333333333,14.742666666666665,13.089166666666666,16.057000000000002,13.030666666666667,16.738333333333333,16.078666666666667,16.080666666666662,15.534833333333333,14.665666666666667,13.3
2013-08-24,14.727666666666664,14.014166666666668,13.873166666666664,15.459499999999998,14.996000000000002,16.58416666666667,14.566666666666668,16.71166666666667,12.7435,15.269833333333333,13.696999999999996,15.895833333333336,15.155499999999998,16.280166666666666,13.844666666666667,16.261666666666667,15.858833333333333,16.090500000000002,16.735166666666668,15.266333333333336,14.2
2013-08-25,15.152333333333333,13.854666666666667,10.289333333333332,14.949166666666667,14.83183333333333,15.808666666666666,14.450666666666665,15.783333333333333,12.354166666666664,14.623666666666667,12.362666666666668,14.539833333333334,13.2625,15.236166666666668,12.981833333333332,12.718333333333335,14.287833333333333,15.073333333333332,15.484666666666667,15.177333333333335,14.0
2013-08-26,14.074666666666667,13.911833333333336,13.373,14.2475,14.187333333333335,15.058166666666667,14.083,-9999.0,12.025,13.967333333333334,13.5845,13.880166666666668,14.495833333333332,14.731,13.670000000000002,14.544666666666664,14.182,14.315,14.952666666666667,14.287833333333333,14.1
2013-08-27,10.897,10.449000000000002,9.5055,10.5345,11.454333333333333,11.134,11.1035,11.565166666666665,9.435,11.979666666666667,11.095166666666666,10.776333333333335,10.568333333333333,10.8265,8.557,9.571166666666667,9.6415,10.767833333333336,11.283333333333333,11.771499999999998,10.6
2013-08-28,9.317666666666666,9.3395,8.155833333333334,9.121,9.542666666666667,10.323166666666667,9.295833333333333,10.398333333333332,7.278333333333332,9.560999999999998,9.176333333333332,9.789333333333332,9.645,10.2105,8.0855,8.711666666666668,9.121166666666667,9.861666666666668,10.39,9.629833333333336,9.2
2013-08-29,10.017499999999998,9.638166666666667,9.139833333333334,9.876666666666667,9.911833333333334,10.627,9.952166666666667,10.813333333333333,8.414499999999999,10.314666666666666,9.786,10.255833333333333,10.489166666666668,10.679166666666664,6.019333333333333,10.141666666666667,9.618333333333334,10.150166666666667,10.749333333333334,10.224,9.9
2013-08-30,11.446,10.975833333333332,8.844166666666666,11.3135,11.209499999999998,11.634,11.392166666666665,11.70283333333333,10.279333333333334,11.402333333333335,10.648666666666664,11.1875,9.973833333333333,11.775,9.5895,11.233,10.720833333333333,11.279833333333334,11.8355,11.269999999999998,-9999.0
2013-08-31,12.595833333333333,12.5405,5.4435,12.40933333333333,14.484166666666665,14.292666666666667,13.278999999999998,13.995500000000002,10.0125,12.773666666666665,10.203833333333334,12.93816666666667,10.308,12.705,9.0255,9.032166666666667,11.776833333333334,12.996999999999998,13.243666666666668,14.071333333333332,11.5
2013-09-01,15.021166666666666,14.490833333333333,9.331,15.489666666666665,16.00316666666667,16.433000000000003,15.900833333333333,15.966333333333333,12.797166666666667,15.672666666666665,11.975,14.568166666666665,12.869500000000002,15.486333333333333,12.208166666666665,11.989666666666665,14.497666666666667,15.248,15.791833333333335,15.566833333333333,13.9
2013-09-02,15.585333333333333,14.620333333333333,9.478666666666667,15.497833333333334,15.603666666666667,16.568833333333334,14.47766666666667,16.122500000000002,11.6175,12.879666666666665,10.886833333333335,13.707166666666666,13.492,15.882333333333333,12.302166666666665,12.600833333333336,14.447500000000005,15.336999999999998,15.729666666666667,14.868333333333334,12.8
2013-09-03,16.612666666666666,16.196166666666667,13.4435,16.310333333333332,16.337333333333333,16.325333333333333,16.5505,16.599166666666665,14.863666666666667,16.1325,14.106500000000002,15.4175,15.907666666666666,16.379333333333335,14.4625,14.764499999999998,15.523166666666665,15.815,16.570666666666664,16.354,15.8
2013-09-04,12.713333333333333,12.6395,11.833666666666668,12.728333333333332,12.9785,13.713833333333335,12.678166666666668,13.878166666666665,11.251333333333333,13.259,12.84066666666667,13.426833333333333,13.094333333333333,13.435,13.591166666666664,13.545833333333334,12.780500000000002,13.215166666666667,13.910000000000002,13.220166666666666,12.7
2013-09-05,12.840833333333334,12.757166666666668,11.792,12.7315,12.794,13.549333333333335,12.758666666666667,13.457,11.128833333333334,12.951666666666668,12.522,13.084166666666668,13.1885,13.636499999999998,13.146333333333333,13.3395,12.661166666666665,12.986833333333335,13.54916666666667,12.7585,-9999.0
2013-09-06,13.6735,13.304333333333336,9.292166666666667,14.094666666666667,13.396333333333333,14.4775,13.673333333333332,14.138333333333335,11.303333333333333,13.363,12.2635,13.456833333333336,14.151833333333334,14.756333333333336,13.984000000000002,14.057833333333333,13.211833333333333,13.670333333333335,14.116666666666665,13.460333333333333,13.8
2013-09-07,14.4505,14.276166666666667,10.985833333333336,14.573,14.2525,14.814833333333333,14.472666666666667,14.919000000000002,11.263166666666667,14.163666666666666,12.803833333333333,14.250833333333334,14.346666666666666,14.9375,12.4615,14.402000000000001,13.727166666666665,14.375333333333336,15.004666666666667,14.318166666666668,14.0
2013-09-08,14.427166666666665,13.837833333333334,8.105833333333333,13.823,13.695166666666667,13.750666666666666,14.217333333333334,13.842999999999998,11.612,13.780999999999995,12.078833333333336,13.070999999999998,12.337333333333332,14.2375,11.399,11.518333333333333,12.4215,13.119333333333332,13.7005,13.713833333333335,13.6
2013-09-09,14.955833333333333,14.153666666666664,8.2215,15.2495,15.259666666666668,15.976333333333335,14.136499999999998,15.721333333333336,11.313333333333333,13.213500000000002,11.149000000000001,13.663333333333332,12.6545,15.551500000000004,11.551666666666668,11.306666666666667,13.608166666666667,14.647,15.440833333333332,14.596666666666666,-9999.0
2013-09-10,14.747833333333332,13.487000000000002,7.570166666666667,14.625333333333336,15.02966666666667,16.031833333333335,14.135166666666667,15.773333333333332,9.604666666666667,13.227,10.843333333333335,13.784333333333334,12.9735,16.06866666666667,12.4765,13.54416666666667,14.425333333333334,14.892166666666665,15.75,14.230666666666664,12.7
2013-09-11,14.799833333333332,14.3955,13.953666666666667,14.952666666666666,14.480833333333335,15.225833333333332,14.469000000000001,15.209333333333333,14.009333333333334,14.445666666666664,13.315833333333332,14.586666666666664,14.311333333333332,15.533,13.039000000000001,15.182333333333334,14.520999999999999,14.875333333333332,15.434333333333335,14.272833333333333,14.6
2013-09-12,16.501833333333334,15.551833333333335,10.277666666666667,15.865666666666668,16.067,16.60766666666667,15.821999999999996,16.456333333333333,12.929833333333333,16.206333333333333,13.703833333333336,15.298166666666667,14.272666666666666,16.657666666666668,13.847833333333336,13.190166666666668,14.842,15.534833333333333,16.33066666666667,15.993166666666667,14.2
2013-09-13,16.192999999999998,15.744833333333334,9.633166666666666,16.684833333333334,16.9955,17.742333333333328,16.036666666666665,17.226833333333335,13.688666666666668,16.62783333333333,12.384166666666665,15.605333333333332,14.049333333333333,18.366833333333336,13.247333333333332,13.963833333333335,16.478166666666667,16.157833333333333,16.6815,16.166166666666665,14.4
2013-09-14,16.76533333333333,15.493,8.990166666666667,16.5405,17.165000000000006,17.676666666666666,16.0805,17.0675,13.749166666666667,14.321333333333335,11.269666666666666,14.940666666666665,13.940166666666665,16.55216666666667,12.47,13.223666666666665,15.0835,16.080333333333336,16.345666666666666,16.131000000000004,13.8
2013-09-15,17.898333333333326,16.4415,9.759,17.5055,18.63866666666668,18.33483333333333,16.854333333333333,17.765833333333326,14.193833333333336,14.774499999999998,11.791833333333333,15.825166666666668,15.28,16.799,13.21,13.972333333333335,15.838666666666667,16.981833333333334,17.690166666666666,16.360833333333336,15.8
2013-09-16,17.007,16.656333333333333,11.607166666666664,16.857666666666667,17.3075,18.044333333333334,16.992166666666666,18.1015,14.739333333333335,17.19516666666667,14.865,17.38133333333333,16.447999999999997,17.859833333333327,14.996166666666667,15.090000000000002,17.315833333333334,17.5025,18.3215,17.2655,-9999.0
2013-09-17,16.107333333333333,15.916000000000002,14.877,16.171166666666668,15.911,16.907999999999998,15.852166666666667,16.768666666666665,14.037666666666668,16.112166666666663,15.415833333333332,16.530166666666666,16.824166666666667,17.537333333333333,16.5485,17.010333333333335,16.741833333333336,16.495166666666666,17.16466666666667,15.702833333333333,-9999.0
2013-09-18,12.963500000000002,12.9365,12.1345,12.8425,12.931666666666665,13.592833333333333,12.946666666666667,13.639833333333335,11.216,12.996999999999998,12.830833333333333,13.080833333333334,13.098,13.468666666666666,13.341,13.217,12.772,12.988833333333332,13.524166666666668,13.077666666666667,13.6
2013-09-19,14.546166666666664,14.620166666666668,13.908666666666667,14.390166666666667,14.635333333333335,15.246166666666666,14.596666666666666,15.393833333333333,13.499,14.838499999999998,14.5765,14.846833333333334,14.638666666666667,15.036499999999998,14.714166666666666,15.073166666666665,14.4105,14.672,15.220999999999998,14.737666666666668,-9999.0
2013-09-20,16.689833333333333,16.662666666666667,15.081833333333336,16.881333333333334,16.5505,17.420166666666667,16.629166666666666,17.3645,14.981,16.793666666666667,16.187833333333334,17.153000000000002,17.1665,17.470333333333333,16.194333333333333,17.2,16.59733333333333,16.710333333333335,17.299000000000003,16.636166666666668,17.0
2013-09-21,17.866333333333333,17.759166666666665,14.663833333333333,18.01933333333333,18.069666666666667,18.356666666666666,17.745666666666665,18.2675,16.495166666666666,17.895,17.121,17.561000000000003,16.248166666666666,18.442166666666672,16.4765,16.055166666666665,17.236833333333333,17.598,17.8715,18.079833333333333,18.2
2013-09-22,15.496166666666666,15.439333333333332,14.833333333333336,15.450999999999999,15.377166666666668,16.325666666666667,15.461000000000006,16.25016666666667,14.124833333333333,15.543333333333335,15.405499999999998,15.978166666666667,15.822,16.243166666666667,16.01516666666667,16.115666666666666,15.712666666666665,15.806666666666665,16.313833333333335,15.837333333333332,16.0
2013-09-23,14.824833333333332,14.657166666666667,14.343333333333335,14.638666666666666,14.917500000000002,15.667500000000002,14.919166666666667,15.586833333333333,14.099833333333333,15.1875,14.8065,15.133833333333332,14.924000000000001,15.3955,15.185833333333333,15.304999999999998,14.870166666666668,15.110333333333333,15.650833333333333,15.242833333333332,15.8
2013-09-24,14.6335,14.192,12.530500000000002,14.326166666666666,14.632,15.345333333333334,14.637,15.694333333333335,11.838833333333335,15.328666666666667,14.821833333333332,15.333333333333336,14.657333333333336,15.160666666666666,14.192,14.6405,14.3045,14.867,15.336833333333333,15.308333333333335,14.5
2013-09-25,9.369666666666664,9.378166666666667,8.206333333333333,9.5895,9.777333333333333,11.1355,9.712,10.8855,7.115166666666667,10.267666666666667,9.931833333333332,10.591666666666667,9.930166666666667,10.579499999999998,10.601666666666663,10.5715,9.968666666666666,10.249333333333333,11.113666666666667,10.385333333333334,10.1
2013-09-26,10.418666666666667,10.766333333333336,8.109,10.37,10.047833333333333,11.143833333333333,10.4675,11.021333333333333,8.317,10.0745,9.388,10.5765,10.298,11.0515,10.955833333333333,10.8485,10.010833333333332,10.3515,11.012833333333333,10.452333333333334,10.9
2013-09-27,9.315833333333332,9.884833333333333,5.7925,9.9285,8.815833333333332,9.848,8.835833333333332,9.737166666666667,7.372000000000001,8.255,6.058,8.407833333333333,9.350833333333334,10.254333333333337,8.807166666666667,9.203166666666666,8.283666666666667,8.8375,9.342833333333333,8.726666666666668,9.2
2013-09-28,12.394333333333336,12.3055,11.989666666666665,12.532333333333332,12.087333333333332,12.683,12.344000000000001,12.703166666666664,11.108666666666664,12.2685,11.914666666666667,12.302333333333335,12.7335,12.8895,10.771333333333333,12.577166666666665,12.082333333333333,12.287,12.846000000000002,12.130833333333333,12.6
2013-09-29,14.3885,14.178833333333335,13.334499999999998,14.668833333333335,14.202333333333335,14.6905,14.301166666666667,14.823333333333332,12.65616666666667,14.323166666666665,13.624833333333335,14.088166666666664,14.665500000000002,15.0265,13.854666666666667,14.539666666666667,13.948666666666668,14.128333333333332,14.816499999999998,14.324666666666667,14.2
2013-09-30,14.868666666666668,14.825,13.069166666666666,15.353666666666667,14.9425,15.753,14.843333333333335,15.686,13.388,14.787666666666668,13.730666666666664,14.787833333333333,15.1255,15.942833333333333,15.436,15.684333333333335,14.934000000000001,15.0095,15.615500000000004,14.92416666666667,14.6
2013-10-01,16.364,15.607000000000001,14.811666666666666,15.964666666666668,16.407666666666668,17.15816666666667,16.297,17.129499999999997,13.886666666666665,16.48,16.108999999999998,16.943166666666666,17.035500000000006,17.529166666666665,16.745166666666666,17.133,16.494999999999994,16.49683333333333,17.146333333333335,16.431333333333335,16.7
2013-10-02,16.09566666666667,15.860500000000002,14.9575,16.013166666666667,15.801666666666668,16.391000000000002,15.946333333333332,16.4665,14.5045,15.962833333333334,15.743000000000002,15.983000000000002,16.1895,16.56233333333333,16.244833333333336,16.288666666666668,15.833666666666666,16.0,16.4445,15.957833333333333,16.6
2013-10-03,16.586,16.226666666666667,15.850499999999998,16.526999999999994,16.664666666666665,17.425166666666666,16.637666666666664,17.37633333333333,15.54,16.9315,16.526666666666667,17.319333333333333,17.555999999999994,17.784000000000006,17.218666666666664,17.426666666666666,16.8475,16.874333333333333,17.467166666666667,16.762,17.0
2013-10-04,17.060833333333335,16.8945,16.35066666666667,17.020666666666667,16.7165,17.38633333333333,17.06566666666667,17.460333333333335,16.26,16.869666666666667,16.673,16.941333333333333,16.973166666666668,17.365999999999996,16.738500000000002,16.963333333333335,16.621,16.852666666666668,17.37283333333333,16.943166666666666,17.5
2013-10-05,12.730166666666667,12.839166666666666,9.952,12.7065,12.653,13.812833333333332,12.573833333333333,13.748833333333335,10.437166666666666,12.758666666666665,12.245,13.577833333333333,12.99216666666667,13.942166666666667,13.901833333333334,13.7825,12.755166666666668,13.267333333333333,13.478833333333334,13.020499999999998,12.2
2013-10-06,11.412333333333335,10.829833333333333,7.326833333333334,10.500833333333334,10.860500000000002,11.758166666666664,10.573166666666667,11.8455,8.637833333333333,9.952,9.060833333333333,10.980833333333335,10.4405,11.859000000000002,11.200999999999999,11.483,10.764499999999998,11.043333333333335,11.429166666666667,10.930833333333332,10.0
2013-10-07,12.337333333333332,12.199666666666667,10.437166666666666,11.976333333333335,12.01,12.887833333333333,12.083833333333333,13.037333333333333,10.558,12.254833333333332,11.973,12.421166666666664,12.423166666666667,12.751833333333332,12.312333333333333,12.834166666666668,12.090666666666666,12.160833333333334,12.963500000000002,12.397833333333333,12.4
2013-10-08,11.659166666666666,12.062000000000005,10.618333333333334,11.556666666666667,11.363666666666667,11.832,11.570333333333332,12.072166666666668,10.208833333333333,11.921333333333333,11.540166666666664,12.033499999999998,11.738166666666665,12.184666666666667,11.9175,11.857166666666664,11.174000000000001,11.575333333333333,11.994833333333332,11.644,12.2
2013-10-09,12.287166666666666,12.008333333333335,8.761833333333334,12.520333333333335,11.398833333333334,12.624333333333333,11.900833333333333,12.666333333333332,10.254333333333337,11.556833333333335,10.515999999999998,11.586833333333333,12.144333333333336,12.950166666666664,12.296833333333332,12.391166666666665,11.556666666666667,11.716166666666664,12.104000000000001,11.513,12.3
